district_id,district_name,id,name,street,house_number,zip_code,phone_number,type,sponsor_id,sponsor_name,etrs_y,etrs_x,places
07,Tempelhof-Schöneberg,07111240,Kita Fuggerstaße,Fuggerstr.,37,10777,+493021964564,Reguläre Einrichtung,1287,KITA Fuggerstraße e.V.,5817842.0,0387424.8,40
07,Tempelhof-Schöneberg,07111260,Kita Lauterstr. 30,Lauterstr.,30,12159,+49308524041,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5815121.1,0386952.8,20
07,Tempelhof-Schöneberg,07111340,Heilsarmee Kita Volltreffer,Fregestr.,13,12159,+4930850729230,Reguläre Einrichtung,1222,Die Heilsarmee in Deutschland,5814609.5,0387042.8,63
07,Tempelhof-Schöneberg,07111350,Kita Karl-Schrader-Straße,Karl-Schrader-Str.,9,10781,+49302162041,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5816996.9,0388075.5,75
07,Tempelhof-Schöneberg,07111360,Kita an der HWR Berlin,Badensche Str.,50,10825,+4930939398460,Reguläre Einrichtung,1256,studierendenWERK BERLIN,5816334.6,0387116.8,45
07,Tempelhof-Schöneberg,07111370,Europa-Kindergarten Max und Moritz,Kärntener Str.,27,10827,+49307818820,Reguläre Einrichtung,7497,Europa-Kindergarten Max und Moritz gGmbH,5815693.5,0387782.1,88
07,Tempelhof-Schöneberg,07111380,Kita Riemenschneiderweg,Riemenschneiderweg,12,12157,+493079404994,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5814442.2,0387846.9,134
07,Tempelhof-Schöneberg,07111420,Kick Kinder- und Schülerladen,Monumentenstr.,3,10829,+493078704050,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,5816590.2,0388998.6,30
07,Tempelhof-Schöneberg,07111440,Kita Wilde 13,Fritz-Reuter-Str.,8,10827,+49307822443,Reguläre Einrichtung,0564,TÄKS e. V.,5815750.6,0387816.4,36
07,Tempelhof-Schöneberg,07111450,Kita Rosas Turm,Gustav-Müller-Platz,4,10829,+4930789559732528521,Reguläre Einrichtung,0564,TÄKS e. V.,5816062.8,0388836.3,56
07,Tempelhof-Schöneberg,07111460,EKT - Amsel,Ebersstr.,40,10827,+493078710656,Reguläre Einrichtung,0514,"Arbeiten mit Schülern, Eltern + Lehrern A.M.S.E.L. e.V.",5815570.9,0387689.9,20
07,Tempelhof-Schöneberg,07111490,EKT - Rappelschlößchen,Schwalbacher Str.,10,12161,+49308220079,Reguläre Einrichtung,0918,Rappelschlößchen e.V.,5814641.9,0386039.9,21
07,Tempelhof-Schöneberg,07111530,EKT Affentheater,Merseburger Str.,5,10823,+49307844522,Reguläre Einrichtung,0518,Affentheater e.V.,5816577.3,0388143.8,17
07,Tempelhof-Schöneberg,07111550,Kita Inselläden-Inselkinder,Gotenstr.,18,10829,+49307874480,Reguläre Einrichtung,0564,TÄKS e. V.,5815824.2,0388634.2,56
07,Tempelhof-Schöneberg,07111560,Kita Villa Anna -Krippe-,Holsteinische Str.,33A,12161,+49308514406,Reguläre Einrichtung,0961,Schöneberger Vorschulerziehung e. V.,5814213.4,0386782.8,12
07,Tempelhof-Schöneberg,07111570,Kita Rosen,Albertstr.,14,10827,+49307885554,Reguläre Einrichtung,0972,SHP für Bildung gGmbH,5816128.0,0388218.1,62
07,Tempelhof-Schöneberg,07111600,BOOT-Kita Augsburg,Augsburger Str.,12,10789,+493084857000,Reguläre Einrichtung,1277,Gemeinnützige BOOT GmbH,5818065.9,0387204.3,165
07,Tempelhof-Schöneberg,07111610,EKT L' Angolino,Ansbacher Str.,41,10777,+49302141751,Reguläre Einrichtung,0973,Eltern-Initiativ-Kindertagesstätte L'angolino e.V.,5817817.6,0387359.4,30
07,Tempelhof-Schöneberg,07111640,Kita Villa Anna,Schmargendorfer Str.,22,12159,+49308514406,Reguläre Einrichtung,0961,Schöneberger Vorschulerziehung e. V.,5814776.8,0386567.7,64
07,Tempelhof-Schöneberg,07111650,Kita Motzstr. 33/Kitas Süd-West,Motzstr.,33,10777,+4930290278000,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5817643.1,0387815.2,170
07,Tempelhof-Schöneberg,07111660,Wunderkids Schöneberg,Frankenstr.,12,10781,+493023633006,Reguläre Einrichtung,8410,W und W Wunderkids gGmbH,5817179.6,0388069.3,55
07,Tempelhof-Schöneberg,07111680,Kita Wielandstraße,Wielandstr.,23,12159,+49308594580,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5814577.6,0387158.5,28
07,Tempelhof-Schöneberg,07111700,Waldorfkindergarten Elfenreigen,Lauterstr.,26,12159,+49308514603,Reguläre Einrichtung,1360,Waldorfkindergarten Elfenreigen e.V.,5815039.0,0386952.3,38
07,Tempelhof-Schöneberg,07111770,EKT Onnimanni,Kärntener Str.,11,10827,+49307828533,Reguläre Einrichtung,0884,Eltern-Initiativ-Kindertagesstätte: Onnimanni e. V.,5815557.3,0387777.0,25
07,Tempelhof-Schöneberg,07111780,Kita Pallasseum,Pallasstr.,3,10781,+493078704050,Reguläre Einrichtung,1264,Stadtteilverein Schöneberg e.V.,5817320.8,0388662.8,30
07,Tempelhof-Schöneberg,07111790,Kita MITRA,Kurfürstenstr.,135,10785,+49306448560,Reguläre Einrichtung,8368,MITRA bilinguale Kindergärten gemeinnützige GmbH,5818070.5,0388425.5,90
07,Tempelhof-Schöneberg,07111800,Kita am Kleistpark,Elßholzstr.,29,10781,+493078097890,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5816926.8,0388427.5,130
07,Tempelhof-Schöneberg,07111830,Kita Weltbestauner,Hohenfriedbergstr.,18,10829,+49307828985,Reguläre Einrichtung,0564,TÄKS e. V.,5816408.7,0388981.8,46
07,Tempelhof-Schöneberg,07111840,Kita Berliner Spatzen Verein zur Förderung der Mehrsprachigkeit,Hähnelstr.,15A,12159,+493085073406,Reguläre Einrichtung,1398,Verein zur Förderung der Mehrsprachigkeit e.V.,5815255.2,0387115.1,27
07,Tempelhof-Schöneberg,07111860,Kinderladen Atze und Co,Wilhelmshöher Str.,9,12161,+49308520355,Reguläre Einrichtung,0536,Kinderladen Atze und Co e.V.,5814931.7,0386202.3,15
07,Tempelhof-Schöneberg,07111870,Kinderladen Elefanten,Ebersstr.,12A,10827,+49307811927,Reguläre Einrichtung,7329,Kinderladen Elefanten e.V.,5816034.7,0388342.8,18
07,Tempelhof-Schöneberg,07111950,Bilinguales Montessori-Kinderhaus Friedenau,Handjerystr.,46,12161,+493023326400,Reguläre Einrichtung,8066,Montessori und Friends Education gGmbH,5814563.4,0386601.0,100
07,Tempelhof-Schöneberg,07111960,Kita Rubin,Handjerystr.,60,12161,+493087337793,Reguläre Einrichtung,7849,Rubin e. V.,5814509.9,0386560.1,35
07,Tempelhof-Schöneberg,07111990,Kindergarten Purzelbaum,Eisenacher Str.,81,10823,+493086455037,Reguläre Einrichtung,7876,planned child gGmbH,5816712.6,0387925.3,60
07,Tempelhof-Schöneberg,07112000,Krippe Holsteinische Straße,Holsteinische Str.,30,12161,+4930859951760,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5814208.8,0386852.1,30
07,Tempelhof-Schöneberg,07112010,Kita Little Wombat,Naumannstr.,6,10829,+493078955195,Reguläre Einrichtung,7869,kids in berlin kib gUG (haftungsbeschränkt),5816320.6,0388865.4,25
07,Tempelhof-Schöneberg,07112030,Kita Tulpen,Naumannstr.,7,10829,+49307885554,Reguläre Einrichtung,0972,SHP für Bildung gGmbH,5816297.1,0388890.0,20
07,Tempelhof-Schöneberg,07112060,"Kinderladen ""Friedenauer Spatzen""",Sponholzstr.,51,12159,+493089742170,Reguläre Einrichtung,0636,Frecher Spatz e.V.,5815112.3,0387302.5,25
07,Tempelhof-Schöneberg,07112080,Kindergarten der Johannes-Schule Berlin,Monumentenstr.,13A,10829,+493070094110,Reguläre Einrichtung,8159,Waldorf-Südwest gemeinnützige GmbH,5816481.0,0389120.2,65
07,Tempelhof-Schöneberg,07112100,Kita Safina,Geisbergstr.,28,10777,+493017631483285,Reguläre Einrichtung,8428,HadeWe-Integra gemeinnützige GmbH,5817680.2,0387189.4,36
07,Tempelhof-Schöneberg,07112120,Kindertagesstätte Die Traumfänger,Sponholzstr.,26,12159,+4930+493054819688,Reguläre Einrichtung,8661,Federlos gUG,5814661.6,0387247.8,21
07,Tempelhof-Schöneberg,07112130,Kinderladen mima,Sieglindestr.,8,12159,+493088623734,Reguläre Einrichtung,8471,Kita mima GmbH,5815359.5,0386558.9,15
07,Tempelhof-Schöneberg,07112140,Kita Die Kunstmäuse,Bamberger Str.,41,10779,+4930160,Reguläre Einrichtung,8746,World of FanMi gGmbH,5817057.3,0387108.8,25
07,Tempelhof-Schöneberg,07112150,Kita El Mundo de los ninos,Goßlerstr.,8,12161,+493017622571866,Reguläre Einrichtung,8701,El mundo de los ninos gGmbH,5814671.1,0386296.0,70
07,Tempelhof-Schöneberg,07112170,Naturdetektive Kita Cecilien,Ceciliengärten,40,12159,+493085751200,Reguläre Einrichtung,8747,Naturdetektive gUG (haftungsbeschränkt),5815026.4,0387437.5,25
07,Tempelhof-Schöneberg,07112190,Kita am Gleis,Bautzener Str.,21,10829,+49305517347,Reguläre Einrichtung,8875,Mahalo gGmbH,5816766.5,0389427.9,33
07,Tempelhof-Schöneberg,07112200,Kenntnisreich Kindertagesstätte No 31,Nollendorfstr.,31,10777,+493023605045,Reguläre Einrichtung,8259,Kenntnisreich Kindertagesstätten gGmbH,5817676.3,0388167.1,60
07,Tempelhof-Schöneberg,07112210,Schöneberger Zwerge,Mansteinstr.,13,10783,+493023609587,Reguläre Einrichtung,8555,Hauptstadtzwerge gGmbH,5817060.0,0389131.7,25
07,Tempelhof-Schöneberg,07112220,Kita Löwenzahn,Eisenacher Str.,44,10823,+4930160,Reguläre Einrichtung,8746,World of FanMi gGmbH,5816691.1,0387895.6,20
07,Tempelhof-Schöneberg,07112230,Kita Safina,Geisbergstr.,29,10777,+493017631483285,Reguläre Einrichtung,8428,HadeWe-Integra gemeinnützige GmbH,5817674.6,0387216.8,18
07,Tempelhof-Schöneberg,07112240,Kita Marienfelder Käfer,Marienfelder Allee,212,12279,+493075449565,Reguläre Einrichtung,8978,Krekup gUG,5807696.2,0388284.7,90
07,Tempelhof-Schöneberg,07112250,"Kita ""Kleine Wikinger""",Quartiersweg,9,10829,+493015126932762,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,5815440.8,0388660.3,78
07,Tempelhof-Schöneberg,07112270,Naturdetektive Kita Belziger,Belziger Str.,64,10823,+493078952256,Reguläre Einrichtung,8747,Naturdetektive gUG (haftungsbeschränkt),5816296.8,0387763.6,20
07,Tempelhof-Schöneberg,07112290,"Kita ""Knorke""",Lauterplatz,2,12159,+493015156421105,Reguläre Einrichtung,8478,Step Kids Kitas gemeinnützige GmbH,5815428.0,0386908.7,120
07,Tempelhof-Schöneberg,07112300,Kita Alboingärten,In den Alboingärten,39,12103,+4930159318769800,Reguläre Einrichtung,0155,AWO pro:mensch gGmbH,5813524.5,0388718.1,60
07,Tempelhof-Schöneberg,07112310,Kita Safina,Innsbrucker Str.,42,10825,+493017631483285,Reguläre Einrichtung,8428,HadeWe-Integra gemeinnützige GmbH,5815969.1,0387457.1,25
07,Tempelhof-Schöneberg,07112320,Kita Ella-Barowsky-Str.,Ella-Barowsky-Str.,15,10829,+49305871272810,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,5815398.6,0388562.6,50
07,Tempelhof-Schöneberg,07112330,Gelbgrüne Panther,Ella-Barowsky-Str.,27,10829,+4930446688701,Reguläre Einrichtung,9156,Schwulenberatung Berlin gGmbH,5815342.3,0388658.5,45
07,Tempelhof-Schöneberg,07112350,Kita DunjaKids Friedenau,Rheinstr.,1,12159,+493022029033,Reguläre Einrichtung,9012,SIN e.V.,5814930.9,0387006.0,30
07,Tempelhof-Schöneberg,07112370,Rosarote Tiger,Ella-Barowsky-Str.,29A,10829,+4930446688702,Reguläre Einrichtung,9156,Schwulenberatung Berlin gGmbH,5815290.3,0388733.0,48
07,Tempelhof-Schöneberg,07112380,Kita Sophiechen,Alt-Lichtenrade,113,12309,+493015142459366,Reguläre Einrichtung,9190,Sophien Bildungswerk e.V.,5805692.0,0391897.7,95
07,Tempelhof-Schöneberg,07112420,Kita Vögelchen,Gustav-Freytag-Str.,8,10827,+49301782999902,Reguläre Einrichtung,8645,Vielfalt auf Augenhöhe gGmbH,5815754.8,0387941.0,25
07,Tempelhof-Schöneberg,07130010,Kita Boelckestraße,Boelckestr.,98,12101,+493074684760,Reguläre Einrichtung,0107,Orte für Kinder GmbH,5815130.2,0389786.6,150
07,Tempelhof-Schöneberg,07130020,Kita Bosestr. 12/Kitas Süd-West,Bosestr.,12,12103,+4930290276010,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5813781.3,0389782.9,114
07,Tempelhof-Schöneberg,07130030,Kita Marienhöher Weg 10/Kitas Süd-West,Marienhöher Weg,10,12105,+4930290276110,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5812703.4,0389191.5,61
07,Tempelhof-Schöneberg,07130040,Kita Schwanheimer Str. 1-7/Kitas Süd-West,Schwanheimer Str.,3,12099,+4930290278010,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5813627.3,0392520.8,85
07,Tempelhof-Schöneberg,07130060,Kita Mariendorfer Damm 123/Kitas Süd-West,Mariendorfer Damm,123,12109,+4930290276100,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5811325.8,0390385.2,192
07,Tempelhof-Schöneberg,07130070,Kita Rathausstr. 84/Kitas Süd-West,Rathausstr.,84,12105,+4930290276130,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5812065.1,0389863.3,144
07,Tempelhof-Schöneberg,07130080,Kita Stegerwald,Stegerwaldstr.,50,12277,+493075777870,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,5809148.2,0389047.4,95
07,Tempelhof-Schöneberg,07130090,Kita Domagkstr. 4/Kitas Süd-West,Domagkstr.,4,12277,+4930290276030,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5808595.2,0388945.4,120
07,Tempelhof-Schöneberg,07130130,Kita Seelbuschring 19/Kitas Süd-West,Seelbuschring,19,12105,+4930290276160,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5812222.0,0389407.0,134
07,Tempelhof-Schöneberg,07130140,Kita Finchleystraße,Finchleystr.,6,12305,+493076766096,Reguläre Einrichtung,1312,INA.KINDER.GARTEN gGmbH,5805910.5,0391423.0,140
07,Tempelhof-Schöneberg,07130150,Kita Albulaweg,Albulaweg,15,12107,+4930290276000,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5809295.7,0391215.2,183
07,Tempelhof-Schöneberg,07130170,BOOT-Kita Traumburg,Weilburgstr.,11,12309,+493084850460,Reguläre Einrichtung,1277,Gemeinnützige BOOT GmbH,5806384.8,0392162.1,180
07,Tempelhof-Schöneberg,07130180,Kita Vier Jahreszeiten des NUSZ,Luckeweg,15,12279,+493072019285,Reguläre Einrichtung,1112,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,5807960.3,0388286.5,206
07,Tempelhof-Schöneberg,07130190,Kita Nahariyastr. 21/Kitas Süd-West,Nahariyastr.,21,12309,+4930290276120,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5805838.4,0392371.3,190
07,Tempelhof-Schöneberg,07130200,Kita Am Volkspark/Kitas Süd-West,Mariendorfer Damm,115,12109,+4930290276090,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5811410.6,0390441.5,188
07,Tempelhof-Schöneberg,07130210,BOOT-Kita Fritz-Werner,Fritz-Werner-Str.,43,12107,+493093952557,Reguläre Einrichtung,1277,Gemeinnützige BOOT GmbH,5810399.2,0390094.6,190
07,Tempelhof-Schöneberg,07130230,Kita Ringbahnstr. 47/Kitas Süd-West,Ringbahnstr.,47,12099,+4930290276150,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5814336.4,0390576.4,183
07,Tempelhof-Schöneberg,07130260,Ev. Kita Alt-Tempelhof,Albrechtstr.,105,12103,+49307523967,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),5813574.4,0389840.3,165
07,Tempelhof-Schöneberg,07130270,Kita der Ev. Kirchengem. Lichtenrade,Alt-Lichtenrade,107,12309,+49307458004,Reguläre Einrichtung,0233,Ev. Kirchengemeinde Lichtenrade,5805846.6,0391885.1,113
07,Tempelhof-Schöneberg,07130280,Ev. Kita Paulus II.,Badener Ring,27,12101,+49307861771,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),5815872.1,0389792.4,90
07,Tempelhof-Schöneberg,07130300,Ev. Kita Paulus I.,Götzstr.,28,12099,+493075683872,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),5813810.4,0390735.9,70
07,Tempelhof-Schöneberg,07130310,Kita der Ev. Kirchengem. Berlin Mariendorf-Süd,Grimmingweg,1,12107,+49307413010,Reguläre Einrichtung,0203,Ev. Kirchengemeinde Berlin Mariendorf-Süd,5809206.4,0390885.4,106
07,Tempelhof-Schöneberg,07130320,Ev. Dreikönigs Kita,Kirchstr.,31,12277,+49307212354,Reguläre Einrichtung,8758,Ev. Kirchenkreisverband für Kindertageseinrichtungen Berlin-Mitte-West (Kitaverband Mitte-West),5808646.2,0389115.3,65
07,Tempelhof-Schöneberg,07130330,Kita der Ev. Kirchengem. Berlin-Mariendorf,Rathausstr.,28,12105,+49307063309,Reguläre Einrichtung,0204,Ev. Kirchengemeinde Berlin-Mariendorf,5811734.4,0389852.3,100
07,Tempelhof-Schöneberg,07130340,Kita der Ev. Kirchengem. Mariendorf -Ost,Rixdorfer Str.,73,12109,+49307036925,Reguläre Einrichtung,0292,Ev. Kirchengemeinde Mariendorf-Ost,5812015.5,0391487.9,165
07,Tempelhof-Schöneberg,07130350,Katholische Kindertagesstätte St. Judas Thaddäus,Bäumerplan,23,12101,+4930259365121,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5815316.5,0389670.3,45
07,Tempelhof-Schöneberg,07130360,Kath. Kita St. Alfons,Emilienstr.,9,12277,+4930259365149,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5809403.9,0389231.7,65
07,Tempelhof-Schöneberg,07130370,Kath. Kita Maria Frieden,Kaiserstr.,27,12105,+4930259365127,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5811797.6,0390197.6,50
07,Tempelhof-Schöneberg,07130380,Kath. Kita Herz Jesu,Templerzeile,15,12099,+49302593651160,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5813634.7,0390721.3,85
07,Tempelhof-Schöneberg,07130390,Kath. Kita Vom Guten Hirten,Tennstedter Str.,2F,12249,+4930259365144,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5808652.4,0387806.6,135
07,Tempelhof-Schöneberg,07130400,Kita Regenbogen,Albrechtstr.,103,12103,+493075777680,Reguläre Einrichtung,0107,Orte für Kinder GmbH,5813582.8,0389786.7,90
07,Tempelhof-Schöneberg,07130410,Kita Robinson Crusoe,Am Hellespont,2,12109,+49307031044,Reguläre Einrichtung,0107,Orte für Kinder GmbH,5811684.8,0391836.1,80
07,Tempelhof-Schöneberg,07130421,Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 82,Groß-Ziethener Str.,82,12309,+49307462329,Reguläre Einrichtung,0777,Kindertagesstättenverein Lichtenrade-Ost e. V.,5806006.7,0392320.0,28
07,Tempelhof-Schöneberg,07130422,EKT - Kita-Verein Lichtenrade Ost,Groß-Ziethener Str.,90,12309,+49307463166,Reguläre Einrichtung,0777,Kindertagesstättenverein Lichtenrade-Ost e. V.,5806054.7,0392554.8,17
07,Tempelhof-Schöneberg,07130423,EKT - Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 96,Groß-Ziethener Str.,96,12309,+49307454096,Reguläre Einrichtung,0777,Kindertagesstättenverein Lichtenrade-Ost e. V.,5806100.4,0392642.2,24
07,Tempelhof-Schöneberg,07130424,EKT - Kita-Verein Lichtenrade Ost - Nahariyastr. 45,Nahariyastr.,45,12309,+49307462689,Reguläre Einrichtung,0777,Kindertagesstättenverein Lichtenrade-Ost e. V.,5806073.1,0392421.1,30
07,Tempelhof-Schöneberg,07130430,EKT - Kinderspielkreis Alboinplatz,Alboinstr.,113,12105,+49307535078,Reguläre Einrichtung,0766,Kinderspielkreis Alboinplatz e.V.,5813245.8,0389239.6,16
07,Tempelhof-Schöneberg,07130460,EKT Jungadler,Tirschenreuther Ring,69,12279,+49307224550,Reguläre Einrichtung,0695,Jungadler e.V.,5807888.5,0388048.8,30
07,Tempelhof-Schöneberg,07130480,EKT - Villa Wackelzahn,Friedrich-Wilhelm-Str.,20,12103,+493075764484,Reguläre Einrichtung,1052,VILLA WACKELZAHN e.V.,5813267.4,0390089.0,25
07,Tempelhof-Schöneberg,07130490,EKT - Schmunzelmonster,Friedrich-Wilhelm-Str.,87,12099,+49307518847,Reguläre Einrichtung,0956,Schmunzelmonster e. V.,5813190.0,0390331.0,15
07,Tempelhof-Schöneberg,07130500,EKT - Sonnengarten,Friedrich-Wilhelm-Str.,89,12099,+49307521275,Reguläre Einrichtung,0979,Sonnengarten e.V.,5813184.7,0390362.2,20
07,Tempelhof-Schöneberg,07130530,EKT - Lichtenrader Dreckspatzen,Lintruper Str.,57,12305,+493070078611,Reguläre Einrichtung,0825,Lichtenrader Dreckspatzen e.V.,5807689.4,0391360.2,34
07,Tempelhof-Schöneberg,07130560,Kindergarten Muna,Homburgstr.,17,12309,+493076586705,Reguläre Einrichtung,0968,IKT Stadtindianer e.V.,5806625.9,0392292.2,21
07,Tempelhof-Schöneberg,07130580,EKT - Kinderladeninitiative Tempelhof,Kurfürstenstr.,114,12105,+49307055256,Reguläre Einrichtung,0762,Kinderladeninitiative Tempelhof e.V.,5811876.2,0389083.8,18
07,Tempelhof-Schöneberg,07130590,Die Kindergärtnerei,Briesingstr.,30,12307,+493070787717,Reguläre Einrichtung,0609,Die Kindergärtnerei Kinderhaus Briesingstraße e. V.,5804925.7,0391091.4,27
07,Tempelhof-Schöneberg,07130600,EKT Mücke,Großbeerenstr.,5,12107,+49307065351,Reguläre Einrichtung,0778,Mücke e.V.,5811057.9,0389978.6,18
07,Tempelhof-Schöneberg,07130620,EKT Spatzennest,Friedenfelser Str.,13,12279,+49307215542,Reguläre Einrichtung,0841,"Elterninitiative Kindertagesstätte Spatzennest e. V., abgekürzt EKT Spatzennest",5808318.0,0388528.0,39
07,Tempelhof-Schöneberg,07130630,Kindertagesstätte Mojak,Podewilsstr.,5,12103,+49307524013,Reguläre Einrichtung,0968,IKT Stadtindianer e.V.,5813972.6,0389708.5,26
07,Tempelhof-Schöneberg,07130650,EKT - Zwergenland,Viktoriastr.,1,12105,+49307515350,Reguläre Einrichtung,1091,Zwergenland e.V.,5812852.2,0390163.3,26
07,Tempelhof-Schöneberg,07130680,EKT Marienfelde,Waldsassener Str.,50,12279,+49307112391,Reguläre Einrichtung,0840,Elterninitiativ - Kindertagesstätte Marienfelde e. V.,5807604.3,0387710.6,26
07,Tempelhof-Schöneberg,07130740,Kita Feuerwache,Alt-Lichtenrade,97,12309,+493070079852,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,5805917.7,0391868.7,72
07,Tempelhof-Schöneberg,07130750,EKT - Pillepoppen,Alt-Lichtenrade,100,12309,+49307465989,Reguläre Einrichtung,0900,Pillepoppen e. V.,5805922.8,0391819.4,60
07,Tempelhof-Schöneberg,07130780,Kita Haus Salem/Kitas Süd-West,Hohenzollernstr.,15,12307,+4930290276080,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,5804982.9,0390310.8,170
07,Tempelhof-Schöneberg,07130790,EKT - BuDdelKiste,Platz der Luftbrücke,1,12101,+49306931206,Reguläre Einrichtung,0551,Buddelkiste e. V.,5816236.1,0390467.7,50
07,Tempelhof-Schöneberg,07130800,Kita Griembergweg,Griembergweg,29,12305,+493074001700,Reguläre Einrichtung,1321,Griembergweg e.V.,5807481.3,0391810.3,190
07,Tempelhof-Schöneberg,07130820,Kita Abenteuerland,Lichtenrader Damm,190,12305,+493070098933,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,5806228.3,0391551.3,120
07,Tempelhof-Schöneberg,07130830,Kinderwelt,Ahrensdorfer Str.,31,12279,+49307219345,Reguläre Einrichtung,0982,Kinderwelt e. V. Berlin,5807711.8,0388150.6,43
07,Tempelhof-Schöneberg,07130860,Ev. Teilzeit-Kita Goltzstraße,Goltzstr.,33,12307,+4930746889432,Reguläre Einrichtung,0233,Ev. Kirchengemeinde Lichtenrade,5805086.2,0391487.1,28
07,Tempelhof-Schöneberg,07130950,Kinderladen Pimpanella,Didostr.,1,12109,+493070189216,Reguläre Einrichtung,0891,Kinderladen Pimpanella e.V.,5811947.5,0391181.3,16
07,Tempelhof-Schöneberg,07130960,EKT - Märchenwald/Ver.z.Errichtg u.Betreibg v.EKTs e.V.,Burgemeisterstr.,30,12103,+49307570946575008230,Reguläre Einrichtung,1043,Verein zur Errichtung und Betreibung von EKT's e.V.,5813242.8,0389556.3,57
07,Tempelhof-Schöneberg,07130970,Kita MaRiS,Manfred-von-Richthofen-Str.,31,12101,+493029035427,Reguläre Einrichtung,1112,Nachbarschafts- u. Selbsthilfezentrum in der UFA-Fabrik e.V.,5815816.2,0390010.9,205
07,Tempelhof-Schöneberg,07131000,Kindertagesstätte Tiponi,Friedrich-Franz-Str.,12,12103,+493071301430,Reguläre Einrichtung,0968,IKT Stadtindianer e.V.,5813396.8,0389846.5,75
07,Tempelhof-Schöneberg,07131040,Klax Krippe Kieselstein und Klax Kindergarten Zauberstein,Ankogelweg,16,12107,+4930740019415,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,5809670.4,0391521.3,100
07,Tempelhof-Schöneberg,07131050,Kindergarten Krabbelkäfer,Burgemeisterstr.,76,12103,+493076008077,Reguläre Einrichtung,0968,IKT Stadtindianer e.V.,5813097.9,0390078.5,26
07,Tempelhof-Schöneberg,07131080,Kita Igelschnecken-Schneckenhaus,Friedrich-Karl-Str.,3,12103,+493072014300,Reguläre Einrichtung,0564,TÄKS e. V.,5812950.8,0390129.2,27
07,Tempelhof-Schöneberg,07131090,EKT Mini-Kids-Salvator,Pfarrer-Lütkehaus-Platz,1,12307,+493076106745,Reguläre Einrichtung,1164,EKT Mini-Kids-Salvator e.V.,5805184.6,0390956.9,24
07,Tempelhof-Schöneberg,07131100,Kita Dino Bambino,Burgemeisterstr.,32,12103,+493075657474,Reguläre Einrichtung,1322,LebensWelt Kindertagesstätten gGmbH,5813249.3,0389518.0,50
07,Tempelhof-Schöneberg,07131150,Ev.Teilzeit-Kita im Rackebüller Weg,Rackebüller Weg,64,12305,+493066631460,Reguläre Einrichtung,0233,Ev. Kirchengemeinde Lichtenrade,5807314.3,0391323.1,23
