id,name,phone_number,places,type,sponsor_id,sponsor_name,street,zip_code,lat,lon
06100220,"Evangelische Kita"" Zur Heimat""",+49308151572,70,Reguläre Einrichtung,0437,Diakonisches Werk Steglitz und Teltow-Zehlendorf e. V.,Leo-Baeck-Str. 6,14165,52.4223469439429,13.260116050012392
06100230,Kita Buschgraben,+49308027086,85,Reguläre Einrichtung,8069,milaa gGmbH,Ludwigsfelder Str. 51,14165,52.422829198243875,13.242994023385133
06100240,Kindertagesstätte der Ev. Stephanus Kirchengemeinde,+49308175707,50,Reguläre Einrichtung,0431,Ev. Kirchengemeinde Stephanus,Mühlenstr. 47,14167,52.43108923104703,13.275333368108255
06100250,Kita Paulus,+493080496000,65,Reguläre Einrichtung,8069,milaa gGmbH,Teltower Damm 8,14169,52.43443508533914,13.259332421008331
06100260,St. Annen Kita Dahlem,+493084170520,68,Reguläre Einrichtung,0428,Ev. Kirchengemeinde Dahlem,Thielallee 1,14195,52.457747580827224,13.286589240947823
06100270,Kita der Evangelischen Emmaus- Kirchengemeinde,+49308134653,65,Reguläre Einrichtung,0434,Evangelische Emmaus – Kirchengemeinde,Wilskistr. 53,14163,52.448612352646975,13.250539931017654
06100290,Kath. Kita St. Otto,+49308158832,47,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Heimat 67,14165,52.42008274026696,13.262549385623343
06100300,Kath. Kita Zu den Heiligen 12 Aposteln,+4930+4930259365145,50,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Tewsstr. 16,14129,52.43154357654404,13.214661287866742
06100310,Kita Hohenzollernstr.,+4930804984960,100,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Hohenzollernstr. 9,14163,52.43234148759496,13.253877939677608
06100320,Kita Kasimir,+49308034146,200,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Wasgensteig 5,14129,52.42616081564299,13.215878997298981
06100330,EKT - Stolper Kinderhaus,+49308052362,29,Reguläre Einrichtung,1005,Stolper Kinderhaus e.V.,Chausseestr. 35,14109,52.415752032351946,13.14615188320341
06100340,EKT Wannsee - Kinderhaus Murmelente,+49308055190,30,Reguläre Einrichtung,0559,"Eltern-Kinder-Tagesstätte Wannsee ""Murmelente"" e. V.",Chausseestr. 42,14109,52.41448804230615,13.14484766229967
06100350,EKT - Montessori-Gemeinschaftshaus,+49308327999,28,Reguläre Einrichtung,1034,Montessori-Gemeinschaftshaus e. V.,Clayallee 92,14195,52.45958315510917,13.275116301693457
06100400,EKT Zwölf Knirpse,+493025738140,17,Reguläre Einrichtung,1095,Eltern-Initiativ-Kindertagesstätte Zwölf Knirpse e.V.,Lissabonallee 6,14129,52.428138863950544,13.223936162555983
06100410,EKT Onkel-Toms-Hütte,+49308132015,13,Reguläre Einrichtung,0883,Eltern-Initiativ-Kindertagesstätte Onkel-Toms-Hütte e.V.,Onkel-Tom-Str. 64A,14169,52.447390218938715,13.252167328563317
06100420,EKT - Kinderhaus Schönow,+49308456038,21,Reguläre Einrichtung,0736,Kinderhaus Schönow e.V.,Walterhöferstr. 11,14165,52.42274468148748,13.253126238219984
06100430,EKT Schlachtensee,+49308039444,16,Reguläre Einrichtung,0951,EKT - Schlachtensee e. V.,Wasgenstr. 75,14129,52.42894321794237,13.21567101099817
06100450,Kita Ahörnchen,+49308016715,67,Reguläre Einrichtung,1247,Mittelhof e.V.,Ahornstr. 1,14163,52.434834250873614,13.252502452100606
06100460,Kinderbetreuung Lützelsteiner Weg,+493083409001,66,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Lützelsteiner Weg 23,14195,52.446017520345606,13.270961146281723
06100470,Kita Kaiserstuhl,+49308032867,61,Reguläre Einrichtung,1247,Mittelhof e.V.,Kaiserstuhlstr. 25,14129,52.43681012274121,13.213489160392754
06100480,Kita Königskinder,+49308018457,50,Reguläre Einrichtung,1247,Mittelhof e.V.,Königstr. 43A,14163,52.43428618250642,13.255391319269524
06100490,Kita Teltower Rübchen und Gänseblümchen,+49308021201,95,Reguläre Einrichtung,1247,Mittelhof e.V.,Hohenzollernstr. 4,14163,52.432774615933816,13.254652243506085
06100500,Kita Ev. Luth. St.Marien-Gem.,+493080903014,20,Reguläre Einrichtung,1218,Evangelisch-lutherische Marien-Gemeinde zu Berlin-Zehlendorf,Riemeisterstr. 10,14169,52.44051541197264,13.261496859760493
06100530,Waldorf-Kindergarten Zehlendorf,+49308017921,120,Reguläre Einrichtung,1270,Waldorf-Kindergarten Zehlendorf e.V.,Lindenthaler Allee 14,14163,52.43503977988263,13.230533266363219
06100540,"Kita ""Markgrafen""",+493084118246,95,Reguläre Einrichtung,1247,Mittelhof e.V.,Markgrafenstr. 8,14163,52.433343046652425,13.254603301756514
06100550,Kita Thomas-Haus Berlin,+49308326453,45,Heilpädagogische Gruppe,1258,Thomas-Haus Berlin e.V.,Peter-Lenné-Str. 42,14195,52.45898683498743,13.30137807304631
06100560,Kita Tietzenweg,+493028700898,50,Reguläre Einrichtung,1335,tandem BTL gGmbH,Tietzenweg 13,12203,52.44637543208681,13.301236497328865
06100630,Kita Mörchinger Str. 41/Kitas Süd-West,+4930290276560,118,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Mörchinger Str. 41,14169,52.4387267242008,13.279609203002064
06100640,Kita Montessori Preschool,+493081496630,22,Reguläre Einrichtung,1279,Montessori-Verein Berlin-Dahlem e.V.,Taylorstr. 15,14195,52.455429765117,13.267591398788202
06100670,Kita Flanaganstr. 45/Kitas Süd-West,+4930290276500,207,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Flanaganstr. 45,14195,52.456666768005775,13.272248333623157
06100680,Montessori-Kinderhaus Lissabonallee,+493080587208,135,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Lissabonallee 28,14163,52.42627802637307,13.226896767529231
06100780,Kita Lucky Kids,+493080496270,62,Reguläre Einrichtung,0688,John F. Kennedy Friendship Center e.V.,Von-Luck-Str. 24,14129,52.431639255318764,13.204651509549679
06100800,EKT Giardino dei Bambini,+49306752100,20,Reguläre Einrichtung,1157,Giardino dei Bambini e. V.,Normannenstr. 1,14129,52.43078086039463,13.195339677153395
06100820,Kindergarten Emil Molt,+493024358667,54,Reguläre Einrichtung,9289,EMIL MOLT SCHULE gGmbH,Teltower Damm 191,14167,52.41715944148294,13.266822979804441
06100830,Kinderhaus Tom-Sawyer,+493081003610,108,Reguläre Einrichtung,1260,Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH,Tom-Sawyer-Weg 5,14169,52.453422898274134,13.267038797512429
06100850,Internationale Kita unter den Kastanien,+493022320432,128,Reguläre Einrichtung,1247,Mittelhof e.V.,Brittendorfer Weg 16C,14167,52.436778120840565,13.277126728305964
06100860,Kita Breitensteinweg,+493084591871,110,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Breitensteinweg 33,14165,52.410569827240316,13.25735524288784
06100880,Kita der Ev. Kirchengemeinde Wannsee,+493080109762,45,Reguläre Einrichtung,0471,Ev. Kirchengemeinde Berlin Wannsee,Schuchardtweg 5,14109,52.41885292836697,13.144815891998027
06100890,Kindergarten der Rudolf-Steiner-Schule,+493083009132,86,Reguläre Einrichtung,0682,Rudolf Steiner Schule Berlin e.V.,Clayallee 118,14195,52.45751327074008,13.274617290628182
06100930,Waldkindergarten am Löwen,+493017681751568,21,Reguläre Einrichtung,7384,Waldkindergarten am Löwen gGmbH,Zum Heckeshorn 33,14109,52.43066428343829,13.16099367407162
06100940,Kita Mc Nair,+4930847883910,150,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Harry-S.-Truman-Allee 1,14167,52.42096164043811,13.282701058607088
06100950,Kinderhaus Waldfriede,+493081488680,65,Reguläre Einrichtung,7394,Advent-Wohlfahrtswerk e.V.,Wilskistr. 55,14163,52.448193067573655,13.250216615558973
06100960,Kiddies Daycare,+4930+493081488424,30,Reguläre Einrichtung,8794,Berlin Modern Family BMF gGmbH,Wilskistr. 36,14169,52.44949325721222,13.254843328211232
06100970,PHORMinis Berlin Süd,+493091684990,150,Reguläre Einrichtung,7387,PHORMS Berlin gemeinnützige GmbH,Harry-S.-Truman-Allee 3A,14167,52.42043755623623,13.28425677117124
06100990,Kiddies Dayschool,+4930+493088669174,22,Reguläre Einrichtung,8794,Berlin Modern Family BMF gGmbH,Wilskistr. 20,14169,52.450078086992626,13.257979795870138
06101010,Klax Kindergarten Wellenkids,+4930755459343,80,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Clayallee 328,14169,52.43818477756679,13.262653787194354
06101030,Kiddies International,+493084722103,113,Reguläre Einrichtung,7527,Campus für Generationen gGmbH,Clayallee 225K,14195,52.44867680402346,13.26878647273597
06101060,Kita am Jägerhof,+4930+493080587122,60,Reguläre Einrichtung,8122,Natur Jägerhof gGmbH,Königstr. 35C,14109,52.41404462255265,13.10067903680004
06101080,Kita Kiddies Nature,+4930+493080482290,43,Reguläre Einrichtung,8122,Natur Jägerhof gGmbH,Fischerhüttenstr. 19,14163,52.43691080957207,13.253750239939526
06101090,Kita adagio,+493012086311,150,Reguläre Einrichtung,7388,Cheburashka gGmbH,Forststr. 4,14163,52.43492927602501,13.245259278715215
06101150,Montessori Kinderhaus Wannsee,+4930233264030,30,Reguläre Einrichtung,8066,Montessori und Friends Education gGmbH,Zum Heckeshorn 40,14109,52.43106349446544,13.161975872509895
06101210,Villa Papillon,+493088621346,85,Reguläre Einrichtung,8394,Papillon Kindertagesstätten gGmbH,Hechtgraben 6,14195,52.45718858234285,13.295130072833096
06101230,Kiddies International II,+493081093729,66,Reguläre Einrichtung,7527,Campus für Generationen gGmbH,Clayallee 169,14195,52.45262827448821,13.270861128968075
06101240,Lummerland und Wilde 13,+4930235999490,100,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Robert-W.-Kempner-Str. 1,14167,52.43591313297037,13.28021311590094
06101250,Gemeinschaftsunterkunft Dahlemer Weg (nur Sprachförderung),+493017645950544,25,Sprachförderung,8568,Edusation - gemeinnützige Gesellschaft für Integration und Sprachförderung mbH,Dahlemer Weg 58,14167,52.43414588421253,13.279872967088297
06101260,Berliner Sterne 2,+493053143618,35,Reguläre Einrichtung,8711,Berliner Sterne gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Beerenstr. 12A,14163,52.436199002806845,13.246238646868493
06101270,Zehlendorfer Teddys Sachtlebenstr.,+493026077742,50,Reguläre Einrichtung,8733,GKJ-Berlin gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH,Sachtlebenstr. 12,14165,52.41758315135384,13.250175948305762
06101290,Kenntnisreich Kita am Grunewald,+493062926860,35,Reguläre Einrichtung,8259,Kenntnisreich Kindertagesstätten gGmbH,Königin-Luise-Str. 97,14195,52.46039582324238,13.276833234250107
06101300,Spin-Kita 2,+493026541506,30,Reguläre Einrichtung,8260,SpIn-Kita gGmbH,Dessauerstr. 45,12249,52.427278354683345,13.343274069836948
06101310,El Mundo de los Niños e.V.,+493017631660712,74,Reguläre Einrichtung,7502,El mundo de los ninos e. V.,Lindenthaler Allee 30,14163,52.43281277716275,13.230123797552185
06101330,Kiddies Waldsänger,+493015560037017,70,Reguläre Einrichtung,8122,Natur Jägerhof gGmbH,Krottnaurerstr. 1,14129,52.43697268643961,13.205817618577955
06120020,Kita Jeverstraße,+493079789196,74,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Jeverstr. 10,12157,52.46142896459639,13.334509965730682
06120030,Kita Steinstr. 14/Kitas Süd-West,+4930290276600,65,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Steinstr. 14A,12169,52.453421318536634,13.337701149053062
06120070,Kita Mittelstr. 6/Kitas Süd-West,+4930290276550,200,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Mittelstr. 6,12167,52.45393678124651,13.32542063614737
06120090,Kita An der Bäke/Kitas Süd-West,+4930290276530,195,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Haydnstr. 17,12203,52.44820187327608,13.319759332526631
06120100,Kita Forststr. 40/Kitas Süd-West,+4930290276510,150,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Forststr. 40,12163,52.46396061785001,13.314246905269652
06120110,FRÖBEL Kindergarten Augustastrolche,+493084416490,160,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Augustastr. 36,12203,52.44282946956334,13.313876701947839
06120112,FRÖBEL Kindergarten Zwergenwiese,+493084417200,30,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,Hindenburgdamm 30,12203,52.44100614761881,13.316660905386609
06120120,Kita der Ev. Kirchengem. Johannes,+49308333593,50,Reguläre Einrichtung,0401,Ev. Kirchengemeinde Johannes,Baseler Str. 67,12205,52.43565698762717,13.295556813783747
06120130,Ev. Kindertagesstätte Südende,+49307957180,140,Reguläre Einrichtung,0402,Ev. Kirchengemeinde Südende,Buhrowstr. 6,12167,52.44701627526453,13.351274221445452
06120140,Kita der Ev. Kirchengem. Dietrich-Bonhoeffer,+49307728053,40,Reguläre Einrichtung,0435,Ev. Kirchengemeinde Dietrich-Bonhoeffer,Dessauerstr. 14,12249,52.42556318928571,13.337152216213036
06120150,Kita der Ev. Kirchengem. Lukas,+49307911148,50,Reguläre Einrichtung,0298,Ev. Kirchengemeinde Lukas,Friedrichsruher Str. 1,12169,52.45902745030531,13.333172850976302
06120160,Kita der Ev. Kirchengem. Dreifaltigkeit,+49307746035,85,Reguläre Einrichtung,0299,Ev. Kirchengemeinde Dreifaltigkeit,Gallwitzallee 2,12249,52.43567779402215,13.34537901927933
06120170,Kita d.Ev.Kirchengem.Paulus/Haus vorn rechts,+493084493247,85,Reguläre Einrichtung,0436,Ev. Kirchengemeinde Paulus Lichterfelde,Hindenburgdamm 101,12203,52.43890212381869,13.315519977307215
06120180,Kita der Ev. Kirchengem. Patmos,+49307914678,105,Reguläre Einrichtung,0237,Ev. Kirchengemeinde Patmos,Lepsiusstr. 25,12163,52.463321675984986,13.3217302447325
06120190,Kita der Ev. Kirchengem. Markus,+493079783420,130,Reguläre Einrichtung,0296,Ev. Kirchengemeinde Markus,Liliencronstr. 15,12167,52.44913240335325,13.341023619444139
06120250,Kita Unter den Eichen 129a/Kitas Süd-West,+4930290276620,28,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Unter den Eichen 129A,12203,52.451764448261386,13.31201074628492
06120290,Kita Potsdamer Schlößchen,+493084314630,50,Reguläre Einrichtung,1247,Mittelhof e.V.,Potsdamer Str. 9,12205,52.43498725029595,13.30256458892949
06120300,Kita Réaumurstr. 3/Kitas Süd-West,+4930290276580,180,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Réaumurstr. 3,12207,52.41104718754074,13.318369553274216
06120320,Kita Lindenhof/Ev. Kirchengem. Petrus-Giesensdorf,+4930755193078,83,Reguläre Einrichtung,0297,Ev. Kirchengemeinde Petrus-Giesensdorf,Ostpreußendamm 64,12207,52.421463508716066,13.310605136612336
06120330,Kita Petrusheim/Ev. Kirchengem. Petrus-Giesensdorf,+49307727234,90,Reguläre Einrichtung,0297,Ev. Kirchengemeinde Petrus-Giesensdorf,Parallelstr. 29,12209,52.423679058133686,13.322481940192533
06120340,Kita der Evangelische Paulus-Kirchengemeinde,+49308345954,55,Reguläre Einrichtung,0436,Ev. Kirchengemeinde Paulus Lichterfelde,Roonstr. 9,12203,52.44742885065987,13.31201024767147
06120350,Kita Oberlin der Ev. Kirchengem. Matthäus,+49308346002,90,Reguläre Einrichtung,0295,Ev. Kirchengemeinde Matthäus,Schützenstr. 32,12165,52.45062207702919,13.319299298596494
06120360,Kita der Ev. Kirchengem. Paul-Schneider,+49307753919,102,Reguläre Einrichtung,0400,Ev. Kirchengemeinde Paul-Schneider,Wedellstr. 76,12249,52.4305785572197,13.358321796012175
06120370,Kath. Kita St. Benedikt,+4930259365104,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Corneliusstr. 31,12247,52.440303411299205,13.341244993942249
06120380,Kath. Kita St. Annen,+4930259365103,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Gardeschützenweg 17,12203,52.4485848821309,13.313127111221657
06120390,Kath. Kita Von der Auferstehung Christi,+4930259365143,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Kamenzer Damm 66,12249,52.43437759565704,13.362748314134297
06120400,Kath. Kita Rosenkranz-Basilika,+49302593651380,70,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Kieler Str. 10,12163,52.45866145760956,13.32432582474026
06120450,Kita Wedellstraße/Kitas Süd-West,+4930901729630,159,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Wedellstr. 59,12249,52.43132660394071,13.360198920167065
06120460,Kita Ruthstr. 6/Kitas Süd-West,+4930290276590,145,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Ruthstr. 6,12247,52.43482734218025,13.339807442286382
06120470,Kita Villa Musica,+493076882799,58,Reguläre Einrichtung,1221,EJF gemeinnützige AG,Kaulbachstr. 50,12247,52.43891797284136,13.33933145650402
06120480,Kath. Kita St. Monika,+4930259365153,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Kiesstr. 45,12209,52.423395157106604,13.337391177150938
06120490,Kath. Kita St. Hildegard,+4930259365152,60,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Königsberger Str. 11,12207,52.43039533011396,13.320186671191255
06120500,Kath. Kita Johannes Evangelist,+49302593651181,50,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,Sohnreystr. 4,12169,52.4507882166092,13.350187076035139
06120510,Kita Sausewind,+49308328997,33,Reguläre Einrichtung,0107,Orte für Kinder GmbH,Adolf-Martens-Str. 5,12205,52.4437298959591,13.291978647282917
06120520,EKT - Ahörnchen,+493079709944,20,Reguläre Einrichtung,0519,Eltern-Initiativ-Kindergruppe Ahörnchen e.V.,Zimmermannstr. 13,12163,52.460422888250115,13.320336155095328
06120540,EKT - Steglitzer Kinderkreisel,+49308334509,39,Reguläre Einrichtung,1000,Steglitzer Kinderkreisel e.V.,Drakestr. 30,12205,52.44200075978635,13.298144294877632
06120550,Kita Grunewaldstraße,+49307009625810,118,Reguläre Einrichtung,7936,Private Kant-Schulen gGmbH,Grunewaldstr. 17,12165,52.45948321861864,13.314011706420732
06120570,Kita Manteuffelstr. 11/Kitas Süd-West,+4930290276540,224,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Manteuffelstr. 11,12203,52.44568233719639,13.311729757880356
06120580,EKT - Fliegenpilz,+49307918051,16,Reguläre Einrichtung,0567,Fliegenpilz e.V.,Markelstr. 24A,12163,52.46593164431526,13.319817273761249
06120600,EKT - Zwergstatt,+49307929758,15,Reguläre Einrichtung,1094,Zwergstatt e. V.,Gritznerstr. 67,12163,52.46100700791607,13.313869579583393
06120630,EKT - Rotkappe,+493060966644,15,Reguläre Einrichtung,0931,Rotkappe e.V.,Horst-Kohl-Str. 12,12157,52.46153601475688,13.343797164035747
06120640,EKT Lankwitz,+49307725056,30,Reguläre Einrichtung,0820,Elterninitiative Lankwitz e.V.,Ingridpfad 14,12249,52.43153907319342,13.340628287106105
06120650,EKT Langzeit,+49308333844,20,Reguläre Einrichtung,0819,EKT Langzeit e.V.,Kommandantenstr. 86,12205,52.43468197222451,13.293225955926978
06120670,EKT - Steglitzer Eierpamper,+49307913621,18,Reguläre Einrichtung,0999,Steglitzer Eierpamper e.V.,Markelstr. 23,12163,52.46564376647522,13.320629080029144
06120680,EKT - Lankwitzer Spielkiste,+49307741050,30,Reguläre Einrichtung,0821,Lankwitzer Spielkiste e.V.,Melanchthonstr. 3,12247,52.43603022904696,13.349623305783897
06120690,EKT - Kasymir,+49307912827,25,Reguläre Einrichtung,0729,KASYMIR e.V.,Menckenstr. 1,12169,52.458482758997775,13.331463948124545
06120710,EKT Pippifax,+49308346251,20,Reguläre Einrichtung,0905,EKT Pippifax e.V.,Haydnstr. 7,12203,52.44752010624155,13.31696141075905
06120730,EKT - Blumenladen,+49308341404,25,Reguläre Einrichtung,0546,"EKT ""Blumenladen"" e. V.",Moltkestr. 47,12203,52.44607571407016,13.307799090435266
06120760,Krikelkrakel e.V.,+49308592580,19,Reguläre Einrichtung,0803,Krikel Krakel e.V.,Peschkestr. 8,12161,52.46481208290229,13.331555809143127
06120770,Christlicher Kindergarten Schatzinsel,+49307737114,40,Reguläre Einrichtung,0615,Christlicher Kindergarten Schatzinsel e.V.,Schillerstr. 24,12207,52.4263421291239,13.322788242745686
06120790,EKT - Papalagi,+49307919540,27,Reguläre Einrichtung,0890,PAPALAGI e. V.,Berlinickestr. 13,12165,52.455308248619794,13.3232845418731
06120800,EKT - Kulleberga,+49308555040,15,Reguläre Einrichtung,0811,Kulleberga e.V.,Altmarkstr. 26,12169,52.45938661254353,13.342157159287316
06120810,EKT - Kinderladen Zweitausendfüßler,+49307954773,16,Reguläre Einrichtung,0761,Kinderladen Zweitausendfüßler e.V.,Thorwaldsenstr. 29,12157,52.46164560152034,13.344239066249349
06120830,EKT - Pusteblume,+49307951574,25,Reguläre Einrichtung,0568,Pusteblume e.V.,Sedanstr. 7,12167,52.45002091834598,13.333810230748954
06120840,EKT Stadtpark Steglitz,+493060274823,18,Reguläre Einrichtung,0998,Elterninitiativ-Kindertagesstätte (EKT) Stadtpark Steglitz e.V.,Paul-Schneider-Str. 22,12247,52.43477384938926,13.348056454911822
06120850,Kita Dreikäse-Hoch (Wohneinheit links),+493076769834,50,Reguläre Einrichtung,1247,Mittelhof e.V.,Beethovenstr. 34,12247,52.43811649839504,13.331005090427642
06120860,Kita Diakoniewerk der Ev.-Freikirchl. Gem. - Baptisten,+49307921002,45,Reguläre Einrichtung,1212,Diakoniewerk d.Ev.-Freikirchl. Gem.-Baptisten- Bln-Stegl. KdöR e.V.,Rothenburgstr. 12A,12165,52.45610745671908,13.315494749261735
06120870,Kita Fregestraße,+493085986620,40,Reguläre Einrichtung,1249,Nachbarschaftsheim Schöneberg e.V.,Fregestr. 53,12161,52.467033760213106,13.336019350868792
06120890,Kita Schlosskobolde,+493084411043,71,Reguläre Einrichtung,1280,Stadtteilzentrum Steglitz - Verein für soziale Arbeit e.V.,Hindenburgdamm 28,12203,52.43899492021416,13.316416841766502
06120900,Kita Cooperative Mensch eG,+493022500360,140,Reguläre Einrichtung,1207,Cooperative Mensch eG,Prettauer Pfad 23,12207,52.41931510472831,13.299041625951668
06120920,EKT Ja Ja He und Co.,+49307932265,22,Reguläre Einrichtung,0689,Ja Ja He und Co. e.V.,Breite Str. 38,12167,52.45360962619171,13.327780464605619
06120930,Kita Filandastr. 27/Kitas Süd-West,+4930290276190,50,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Filandastr. 27,12169,52.45552639656754,13.33209820947759
06120950,Kita Die Kobolde (Wohneinheit rechts),+49308341477,37,Reguläre Einrichtung,1247,Mittelhof e.V.,Beethovenstr. 34,12247,52.43811649839504,13.331005090427642
06120970,Kita Frobenstraße/Kitas Süd-West,+4930290276520,195,Reguläre Einrichtung,0123,Kindertagesstätten Berlin Süd-West,Frobenstr. 75,12249,52.42993100835905,13.344317506784678
06120990,EKT - Ringelbande,+49307920895,18,Reguläre Einrichtung,0924,Ringelbande e.V.,Schmidt-Ott-Str. 4,12165,52.458086272923914,13.312834582341951
06121000,Kita John F.Kennedy Friendship Center,+493080496270,117,Reguläre Einrichtung,0688,John F. Kennedy Friendship Center e.V.,Am Fichtenberg 16,12165,52.45460844468147,13.310000447422649
06121090,Erste Freunde,+493070721475,45,Reguläre Einrichtung,0435,Ev. Kirchengemeinde Dietrich-Bonhoeffer,Sondershauser Str. 50,12249,52.420887675319605,13.342847480573683
06121100,Kita der Johann-Sebastian-Bach Kirchengemeinde,+493028833413,45,Reguläre Einrichtung,0479,Ev. Kirchengemeinde Johann-Sebastian-Bach,Luzerner Str. 10,12205,52.42423055745859,13.297472821981293
06121120,EKT - Rotz und Trotz,+493084316789,30,Reguläre Einrichtung,0932,Rotz und Trotz e. V.,Sophienstr. 9,12203,52.442793320062535,13.302803028969166
06121130,Kita Happy Kids (1. Einrichtung),+493075650016,45,Reguläre Einrichtung,1132,Happy Kids GmbH gemeinnützige Gesellschaft,Gritznerstr. 33,12163,52.463370135574635,13.315841628740966
06121140,Kita Lilienthal,+493075654971,104,Reguläre Einrichtung,1247,Mittelhof e.V.,Schütte-Lanz-Str. 43,12209,52.41326942340265,13.328038109224781
06121200,Kita Lichterfelder Strolche,+493072024981,67,Reguläre Einrichtung,1280,Stadtteilzentrum Steglitz - Verein für soziale Arbeit e.V.,Scheelestr. 145,12209,52.41182650253033,13.321199723103941
06121240,EKT Die Maulwürfe,+49307726927,45,Reguläre Einrichtung,0502,"""Die Maulwürfe"" Kinderladen e.V.",Lorenzstr. 57,12209,52.42606095113697,13.332020931210222
06121250,Humanistische Kita Lichterfelder Sonnengarten,+49307124930,135,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Holtheimer Weg 6,12207,52.410940916107634,13.307584423969118
06121270,Kita Starke Kinder,+493076882711,166,Reguläre Einrichtung,1296,Jugend- und Sozialwerk gGmbH,Kaulbachstr. 59,12247,52.43796704275658,13.339804165533149
06121280,Kita am Fliegeberg,+49307117084,115,Reguläre Einrichtung,1247,Mittelhof e.V.,Scheelestr. 45,12209,52.41520830790766,13.330863028122156
06121340,Kita Zaubermäuse,+49307931462,40,Reguläre Einrichtung,7499,Infantarius Kindergärten gGmbH,Lepsiusstr. 53,12163,52.46132458375663,13.318176272566522
06121350,Kita Baseler Strasse,+493084728050,100,Reguläre Einrichtung,0437,Diakonisches Werk Steglitz und Teltow-Zehlendorf e. V.,Baseler Str. 161,12205,52.426492786086634,13.294791088762917
06121360,Kita Berliner Sterne,+493051059280,35,Reguläre Einrichtung,8711,Berliner Sterne gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Dürerstr. 20,12203,52.43744478026667,13.305274236501374
06121380,Klax Krippe Spatzennest und Klax Kindergarten Tinkerbell,+49302803612790,136,Reguläre Einrichtung,1214,KLAX Berlin gGmbH,Hindenburgdamm 22,12203,52.4367154728166,13.31533268701833
06121390,Kita Mary Poppinz I,+493078082746,28,Reguläre Einrichtung,8218,Mary Poppinz gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Beethovenstr. 38,12247,52.438369472314825,13.330836637269448
06121400,Kita Happy Kids,+493079302664,26,Reguläre Einrichtung,1132,Happy Kids GmbH gemeinnützige Gesellschaft,Forststr. 10,12163,52.46360691109001,13.316305124818994
06121440,Kita Zaubersterne,+493076882322,41,Reguläre Einrichtung,7499,Infantarius Kindergärten gGmbH,Gallwitzallee 35,12249,52.43300760983803,13.34655143942464
06121450,Kita Spatzenhaus,+493058799990,25,Reguläre Einrichtung,7891,FdM gemeinnützige UG (haftungsbeschränkt) Förderung der Mehrsprachigkeit,Birkbuschstr. 14,12167,52.450660931634886,13.321908502845645
06121510,Kita Milchbartpiraten,+493081001834,125,Reguläre Einrichtung,7909,J. KERSTEN Betriebs-gGmbH,Ursulastr. 12,12249,52.43245971183716,13.34312386567725
